from_stop_id,to_stop_id,dist,from_route_id,to_route_id,schedule_precedence
87402,87397,0.1,,,
87404,87397,0.15,,,
87410,87397,0.21,,,
87421,87397,0.32,,,
87397,87956,0.41,,,
87956,87397,0.41,,,
87397,88032,0.27,,,
88032,87397,0.27,,,
87397,88033,0.3,,,
88033,87397,0.3,,,
87397,88039,0.32,,,
88039,87397,0.32,,,
87397,88052,0.41,,,
88052,87397,0.41,,,
87397,88204,0.34,,,
88204,87397,0.34,,,
87397,88309,0.45,,,
88309,87397,0.45,,,
87397,86885,0.23,,,
86885,87397,0.23,,,
87402,87404,0.05,,,
87402,87410,0.11,,,
87402,87421,0.23,,,
87402,87427,0.34,,,
87402,87428,0.37,,,
87402,87854,0.48,,,
87402,87956,0.49,,,
87956,87402,0.49,,,
87402,88032,0.26,,,
87402,88033,0.26,,,
87402,88039,0.28,,,
87402,88052,0.34,,,
87402,88204,0.32,,,
87402,86885,0.3,,,
86885,87402,0.3,,,
87404,87427,0.29,,,
87404,87428,0.31,,,
87404,87854,0.43,,,
87404,88014,0.46,,,
87404,88032,0.26,,,
88032,87404,0.26,,,
87404,88033,0.26,,,
88033,87404,0.26,,,
87404,88039,0.26,,,
88039,87404,0.26,,,
87404,88052,0.31,,,
87404,88204,0.33,,,
88204,87404,0.33,,,
87404,86885,0.35,,,
86885,87404,0.35,,,
87410,87427,0.23,,,
87410,87428,0.26,,,
87410,87854,0.38,,,
87410,88014,0.41,,,
87410,88032,0.28,,,
88032,87410,0.28,,,
87410,88033,0.26,,,
88033,87410,0.26,,,
87410,88039,0.26,,,
88039,87410,0.26,,,
87410,88052,0.28,,,
87410,88204,0.34,,,
88204,87410,0.34,,,
87410,88676,0.5,,,
88676,87410,0.5,,,
87410,86885,0.4,,,
86885,87410,0.4,,,
120188,120133,0.49,,,
120133,120188,0.49,,,
87421,87427,0.11,,,
87421,87428,0.14,,,
87421,87663,0.5,,,
87663,87421,0.5,,,
87421,87854,0.28,,,
87421,87877,0.5,,,
87877,87421,0.5,,,
87421,88014,0.33,,,
87421,88032,0.34,,,
88032,87421,0.34,,,
87421,88033,0.31,,,
88033,87421,0.31,,,
87421,88039,0.28,,,
88039,87421,0.28,,,
87421,88052,0.26,,,
87421,88204,0.39,,,
88204,87421,0.39,,,
87421,88458,0.46,,,
87427,87663,0.39,,,
87663,87427,0.39,,,
87427,87877,0.39,,,
87877,87427,0.39,,,
87427,88032,0.42,,,
88032,87427,0.42,,,
87427,88033,0.38,,,
88033,87427,0.38,,,
87427,88039,0.34,,,
88039,87427,0.34,,,
87427,88052,0.28,,,
88052,87427,0.28,,,
87427,88204,0.46,,,
88204,87427,0.46,,,
87428,87663,0.36,,,
87663,87428,0.36,,,
87428,87877,0.37,,,
87877,87428,0.37,,,
87428,88032,0.44,,,
88032,87428,0.44,,,
87428,88033,0.4,,,
88033,87428,0.4,,,
87428,88039,0.36,,,
88039,87428,0.36,,,
87428,88052,0.29,,,
88052,87428,0.29,,,
87428,88204,0.48,,,
88204,87428,0.48,,,
21896,21905,0.05,,,
21905,21896,0.05,,,
21896,22002,0.1,,,
22002,21896,0.1,,,
21896,22012,0.21,,,
22012,21896,0.21,,,
21896,22107,0.27,,,
22107,21896,0.27,,,
21896,22119,0.2,,,
22119,21896,0.2,,,
21896,22176,0.34,,,
22176,21896,0.34,,,
21896,22261,0.41,,,
22261,21896,0.41,,,
21896,22359,0.5,,,
22359,21896,0.5,,,
21896,21402,0.45,,,
21402,21896,0.45,,,
21896,21519,0.32,,,
21519,21896,0.32,,,
21896,21799,0.4,,,
21799,21896,0.4,,,
185740,62392,0.25,,,
62392,185740,0.25,,,
185740,62693,0.13,,,
62693,185740,0.13,,,
63015,185740,0.01,,,
63043,185740,0.49,,,
185740,63640,0.46,,,
63640,185740,0.46,,,
63655,185740,0.25,,,
185740,64016,0.49,,,
64016,185740,0.49,,,
21905,21918,0.47,,,
22002,21905,0.1,,,
21905,22012,0.17,,,
22012,21905,0.17,,,
21905,22107,0.23,,,
22107,21905,0.23,,,
21905,22119,0.2,,,
21905,22176,0.31,,,
21905,22261,0.39,,,
21905,22359,0.48,,,
21905,21402,0.49,,,
21905,21519,0.3,,,
21905,21799,0.35,,,
21799,21905,0.35,,,
21905,21818,0.49,,,
21818,21905,0.49,,,
87444,87449,0.09,,,
87449,87444,0.09,,,
87444,87463,0.25,,,
87463,87444,0.25,,,
87444,87722,0.48,,,
87722,87444,0.48,,,
87444,87844,0.3,,,
87844,87444,0.3,,,
88497,87444,0.48,,,
87449,87463,0.17,,,
87463,87449,0.17,,,
87449,87544,0.09,,,
87544,87449,0.09,,,
87449,87662,0.12,,,
87662,87449,0.12,,,
87449,87722,0.4,,,
87722,87449,0.4,,,
87449,87844,0.23,,,
87844,87449,0.23,,,
88497,87449,0.44,,,
21918,22012,0.34,,,
22012,21918,0.34,,,
21918,22107,0.37,,,
22107,21918,0.37,,,
21918,22176,0.43,,,
22176,21918,0.43,,,
21918,22177,0.3,,,
22177,21918,0.3,,,
21918,22261,0.49,,,
22261,21918,0.49,,,
21918,22362,0.47,,,
22362,21918,0.47,,,
21918,21232,0.47,,,
21232,21918,0.47,,,
21918,21519,0.43,,,
21519,21918,0.43,,,
21918,21628,0.2,,,
21628,21918,0.2,,,
21918,21637,0.18,,,
21637,21918,0.18,,,
21918,21799,0.16,,,
21799,21918,0.16,,,
21918,21818,0.09,,,
21818,21918,0.09,,,
152991,153082,0.5,,,
153082,152991,0.5,,,
185765,186177,0.34,,,
186177,185765,0.34,,,
87463,87544,0.25,,,
87544,87463,0.25,,,
87463,87662,0.27,,,
87662,87463,0.27,,,
87463,87722,0.24,,,
87722,87463,0.24,,,
88497,87463,0.41,,,
87464,185802,0.43,,,
185802,87464,0.43,,,
87464,87638,0.1,,,
87638,87464,0.1,,,
87464,87930,0.23,,,
87930,87464,0.23,,,
87464,87932,0.2,,,
87932,87464,0.2,,,
87464,87934,0.32,,,
87934,87464,0.32,,,
87464,88525,0.48,,,
88525,87464,0.48,,,
87464,88544,0.43,,,
88544,87464,0.43,,,
87464,88558,0.45,,,
88558,87464,0.45,,,
87464,88668,0.5,,,
88668,87464,0.5,,,
87464,88671,0.48,,,
88671,87464,0.48,,,
87464,86208,0.5,,,
86208,87464,0.5,,,
87464,86511,0.45,,,
86511,87464,0.45,,,
87464,86848,0.45,,,
86848,87464,0.45,,,
87464,87140,0.33,,,
87140,87464,0.33,,,
87464,87159,0.12,,,
87159,87464,0.12,,,
54715,55155,0.44,,,
54715,55220,0.43,,,
54718,54721,0.1,,,
54718,55020,0.38,,,
55020,54718,0.38,,,
54718,55254,0.23,,,
54718,55599,0.36,,,
54718,55653,0.39,,,
54718,55785,0.46,,,
54718,55867,0.48,,,
153024,153094,0.45,,,
153094,153024,0.45,,,
153024,153401,0.16,,,
153024,153875,0.36,,,
54721,55020,0.28,,,
55020,54721,0.28,,,
54721,55254,0.27,,,
55254,54721,0.27,,,
55529,54721,0.37,,,
54721,55664,0.46,,,
55664,54721,0.46,,,
54721,55867,0.49,,,
55867,54721,0.49,,,
153026,153678,0.27,,,
185802,87638,0.35,,,
87638,185802,0.35,,,
185802,87930,0.24,,,
87930,185802,0.24,,,
185802,87932,0.24,,,
87932,185802,0.24,,,
185802,87934,0.3,,,
87934,185802,0.3,,,
185802,88525,0.31,,,
88525,185802,0.31,,,
185802,88544,0.07,,,
88544,185802,0.07,,,
185802,88558,0.07,,,
88558,185802,0.07,,,
185802,88668,0.09,,,
88668,185802,0.09,,,
185802,88671,0.05,,,
88671,185802,0.05,,,
185802,88938,0.34,,,
88938,185802,0.34,,,
185802,89447,0.3,,,
89447,185802,0.3,,,
185802,89878,0.44,,,
89878,185802,0.44,,,
185807,186113,0.02,,,
186113,185807,0.02,,,
185807,87956,0.44,,,
87956,185807,0.44,,,
185807,88032,0.43,,,
88032,185807,0.43,,,
185807,88033,0.45,,,
88033,185807,0.45,,,
185807,88039,0.49,,,
88039,185807,0.49,,,
185807,88204,0.37,,,
88204,185807,0.37,,,
185807,88309,0.3,,,
88309,185807,0.3,,,
185807,88476,0.41,,,
88476,185807,0.41,,,
185807,88676,0.39,,,
88676,185807,0.39,,,
185807,88702,0.24,,,
88702,185807,0.24,,,
185807,88821,0.45,,,
88821,185807,0.45,,,
185807,89426,0.39,,,
89426,185807,0.39,,,
185807,89483,0.24,,,
89483,185807,0.24,,,
185807,89504,0.44,,,
89504,185807,0.44,,,
185807,89731,0.43,,,
89731,185807,0.43,,,
185807,89768,0.26,,,
89768,185807,0.26,,,
185807,89926,0.3,,,
89926,185807,0.3,,,
185807,90113,0.38,,,
90113,185807,0.38,,,
55117,54736,0.29,,,
163310,162377,0.38,,,
163310,162385,0.36,,,
163310,162413,0.33,,,
163310,162845,0.45,,,
163310,162929,0.48,,,
54751,54956,0.12,,,
185824,185825,0.04,,,
185825,185824,0.04,,,
185824,186144,0.07,,,
186144,185824,0.07,,,
185825,186144,0.05,,,
186144,185825,0.05,,,
185827,185832,0.03,,,
185832,185827,0.03,,,
22002,22012,0.17,,,
22002,22107,0.19,,,
22002,22119,0.11,,,
22002,22176,0.25,,,
22002,22261,0.32,,,
22002,22359,0.4,,,
22002,22437,0.45,,,
22002,21519,0.39,,,
22002,21799,0.41,,,
87544,87722,0.47,,,
87722,87544,0.47,,,
87544,87844,0.28,,,
87844,87544,0.28,,,
88497,87544,0.45,,,
153094,153082,0.47,,,
153082,153100,0.25,,,
153100,153082,0.25,,,
153082,153156,0.19,,,
153156,153082,0.19,,,
153384,153082,0.12,,,
153637,153082,0.22,,,
153082,153646,0.28,,,
153646,153082,0.28,,,
153082,153929,0.36,,,
153929,153082,0.36,,,
22012,22107,0.09,,,
22107,22012,0.09,,,
22012,22119,0.22,,,
22119,22012,0.22,,,
22012,22176,0.18,,,
22012,22177,0.49,,,
22177,22012,0.49,,,
22012,22261,0.27,,,
22012,22359,0.36,,,
22012,22364,0.49,,,
22364,22012,0.49,,,
22012,22437,0.49,,,
22437,22012,0.49,,,
22012,21519,0.36,,,
21519,22012,0.36,,,
22012,21628,0.48,,,
22012,21637,0.43,,,
22012,21799,0.27,,,
21799,22012,0.27,,,
22012,21818,0.38,,,
21818,22012,0.38,,,
153094,153384,0.49,,,
153094,153401,0.48,,,
153401,153094,0.48,,,
153094,153616,0.21,,,
153094,153646,0.38,,,
185865,88141,0.4,,,
88141,185865,0.4,,,
185865,89346,0.1,,,
89346,185865,0.1,,,
185865,89541,0.17,,,
89541,185865,0.17,,,
185865,90033,0.38,,,
90033,185865,0.38,,,
185865,90228,0.36,,,
90228,185865,0.36,,,
185865,90542,0.41,,,
90542,185865,0.41,,,
185865,90544,0.42,,,
90544,185865,0.42,,,
185867,89346,0.47,,,
89346,185867,0.47,,,
185867,89541,0.4,,,
89541,185867,0.4,,,
185867,90542,0.25,,,
90542,185867,0.25,,,
185867,90544,0.23,,,
90544,185867,0.23,,,
185867,91013,0.15,,,
91013,185867,0.15,,,
185867,91978,0.48,,,
91978,185867,0.48,,,
153100,153384,0.28,,,
153384,153100,0.28,,,
153637,153100,0.33,,,
153100,153646,0.47,,,
153646,153100,0.47,,,
87580,87978,0.46,,,
87580,88295,0.3,,,
87580,88585,0.39,,,
153156,153384,0.21,,,
153384,153156,0.21,,,
153637,153156,0.27,,,
153156,153646,0.4,,,
153646,153156,0.4,,,
54853,55050,0.47,,,
55050,54853,0.47,,,
55056,54853,0.3,,,
54853,55602,0.34,,,
55602,54853,0.34,,,
87638,87930,0.13,,,
87930,87638,0.13,,,
87638,87932,0.12,,,
87932,87638,0.12,,,
87638,87934,0.22,,,
87934,87638,0.22,,,
87638,88525,0.46,,,
88525,87638,0.46,,,
87638,88544,0.36,,,
88544,87638,0.36,,,
87638,88558,0.36,,,
88558,87638,0.36,,,
87638,88668,0.41,,,
88668,87638,0.41,,,
87638,88671,0.4,,,
88671,87638,0.4,,,
87638,86511,0.47,,,
86511,87638,0.47,,,
87638,86848,0.44,,,
86848,87638,0.44,,,
87638,87140,0.42,,,
87140,87638,0.42,,,
87638,87159,0.21,,,
87159,87638,0.21,,,
22107,22119,0.2,,,
22119,22107,0.2,,,
22107,22176,0.09,,,
22176,22107,0.09,,,
22107,22177,0.47,,,
22177,22107,0.47,,,
22107,22261,0.18,,,
22261,22107,0.18,,,
22107,22359,0.27,,,
22359,22107,0.27,,,
22107,22364,0.42,,,
22364,22107,0.42,,,
22107,22437,0.41,,,
22437,22107,0.41,,,
22107,22498,0.45,,,
22498,22107,0.45,,,
22107,21519,0.45,,,
21519,22107,0.45,,,
22107,21637,0.49,,,
21637,22107,0.49,,,
22107,21799,0.34,,,
21799,22107,0.34,,,
22107,21818,0.43,,,
21818,22107,0.43,,,
22119,22176,0.22,,,
22176,22119,0.22,,,
22119,22261,0.26,,,
22261,22119,0.26,,,
22119,22359,0.33,,,
22359,22119,0.33,,,
22119,22498,0.48,,,
22498,22119,0.48,,,
21519,22119,0.5,,,
22119,21799,0.49,,,
21799,22119,0.49,,,
87662,87722,0.47,,,
87722,87662,0.47,,,
87662,87844,0.26,,,
87844,87662,0.26,,,
88497,87662,0.41,,,
87663,87854,0.28,,,
87854,87663,0.28,,,
87663,88014,0.31,,,
88014,87663,0.31,,,
87663,88458,0.42,,,
88458,87663,0.42,,,
54899,55241,0.46,,,
153208,153678,0.45,,,
58307,186146,0.23,,,
186146,58307,0.23,,,
186147,58307,0.18,,,
58307,57430,0.38,,,
57430,58307,0.38,,,
58307,57495,0.36,,,
57495,58307,0.36,,,
58307,57642,0.33,,,
57642,58307,0.33,,,
58307,57647,0.33,,,
57647,58307,0.33,,,
58307,57823,0.29,,,
57823,58307,0.29,,,
58277,58307,0.25,,,
58307,58328,0.25,,,
58328,58307,0.25,,,
58307,58651,0.28,,,
58651,58307,0.28,,,
58307,59021,0.35,,,
59021,58307,0.35,,,
58307,59044,0.25,,,
59044,58307,0.25,,,
58307,59377,0.45,,,
59377,58307,0.45,,,
20078,20393,0.43,,,
20393,20078,0.43,,,
22176,22177,0.46,,,
22177,22176,0.46,,,
22176,22362,0.49,,,
22362,22176,0.49,,,
22176,22364,0.37,,,
22364,22176,0.37,,,
22176,22437,0.34,,,
22437,22176,0.34,,,
22498,22176,0.36,,,
22176,22597,0.48,,,
22597,22176,0.48,,,
22176,21799,0.41,,,
21799,22176,0.41,,,
22176,21818,0.49,,,
21818,22176,0.49,,,
22177,22261,0.47,,,
22261,22177,0.47,,,
22177,22359,0.5,,,
22359,22177,0.5,,,
22177,22362,0.18,,,
22362,22177,0.18,,,
22177,22364,0.23,,,
22364,22177,0.23,,,
22177,22521,0.37,,,
22521,22177,0.37,,,
22177,21628,0.46,,,
21628,22177,0.46,,,
22177,21637,0.47,,,
21637,22177,0.47,,,
22177,21799,0.44,,,
21799,22177,0.44,,,
22177,21818,0.38,,,
21818,22177,0.38,,,
87722,87844,0.22,,,
87844,87722,0.22,,,
87722,88497,0.37,,,
88497,87722,0.37,,,
54969,55093,0.5,,,
55093,54969,0.5,,,
88478,87750,0.28,,,
87750,88498,0.41,,,
55020,55254,0.43,,,
55254,55020,0.43,,,
55020,55529,0.47,,,
55529,55020,0.47,,,
55020,55599,0.46,,,
55599,55020,0.46,,,
55020,55653,0.35,,,
55653,55020,0.35,,,
22261,22362,0.47,,,
22362,22261,0.47,,,
22261,22364,0.34,,,
22364,22261,0.34,,,
22261,22437,0.27,,,
22437,22261,0.27,,,
22498,22261,0.27,,,
22261,22597,0.39,,,
22597,22261,0.39,,,
22261,21799,0.5,,,
21799,22261,0.5,,,
55030,55050,0.29,,,
55056,55030,0.47,,,
55030,55155,0.3,,,
55030,55715,0.32,,,
186113,87956,0.42,,,
186113,87959,0.49,,,
87959,186113,0.49,,,
186113,88032,0.43,,,
88032,186113,0.43,,,
186113,88033,0.46,,,
88033,186113,0.46,,,
186113,88039,0.49,,,
88039,186113,0.49,,,
186113,88204,0.37,,,
88204,186113,0.37,,,
186113,88309,0.28,,,
186113,88476,0.39,,,
88476,186113,0.39,,,
186113,88676,0.4,,,
88676,186113,0.4,,,
186113,88702,0.25,,,
88702,186113,0.25,,,
186113,88821,0.47,,,
88821,186113,0.47,,,
186113,89426,0.38,,,
89426,186113,0.38,,,
186113,89483,0.26,,,
89483,186113,0.26,,,
186113,89504,0.46,,,
89504,186113,0.46,,,
186113,89731,0.42,,,
89731,186113,0.42,,,
186113,89768,0.27,,,
186113,89926,0.32,,,
186113,90113,0.4,,,
90113,186113,0.4,,,
55056,55050,0.18,,,
55050,55602,0.36,,,
55602,55050,0.36,,,
55050,55715,0.29,,,
55715,55050,0.29,,,
87822,87838,0.01,,,
87822,87978,0.26,,,
87822,88253,0.42,,,
88253,87822,0.42,,,
87822,88364,0.44,,,
88364,87822,0.44,,,
55056,55602,0.24,,,
55056,55715,0.4,,,
186134,186139,0.04,,,
186139,186134,0.04,,,
186140,186141,0.09,,,
186141,186140,0.09,,,
87838,88253,0.41,,,
88253,87838,0.41,,,
87838,88364,0.43,,,
88364,87838,0.43,,,
186146,186147,0.05,,,
186147,186146,0.05,,,
186146,58354,0.34,,,
58354,186146,0.34,,,
186146,57430,0.34,,,
57430,186146,0.34,,,
186146,57642,0.27,,,
57642,186146,0.27,,,
186146,57823,0.21,,,
57823,186146,0.21,,,
186146,58277,0.48,,,
58277,186146,0.48,,,
186146,58291,0.36,,,
58291,186146,0.36,,,
186146,58328,0.06,,,
58328,186146,0.06,,,
186146,58651,0.48,,,
58651,186146,0.48,,,
186146,59044,0.3,,,
59044,186146,0.3,,,
186146,185614,0.46,,,
185614,186146,0.46,,,
186147,58354,0.4,,,
58354,186147,0.4,,,
186147,57430,0.36,,,
57430,186147,0.36,,,
186147,57642,0.29,,,
57642,186147,0.29,,,
186147,57823,0.23,,,
57823,186147,0.23,,,
186147,58277,0.43,,,
58277,186147,0.43,,,
186147,58291,0.31,,,
186147,58328,0.1,,,
58328,186147,0.1,,,
186147,58651,0.43,,,
58651,186147,0.43,,,
186147,59021,0.46,,,
59021,186147,0.46,,,
186147,59044,0.26,,,
59044,186147,0.26,,,
186147,59749,0.47,,,
59749,186147,0.47,,,
186147,185614,0.46,,,
185614,186147,0.46,,,
88497,87844,0.25,,,
87844,88818,0.44,,,
88818,87844,0.44,,,
87844,88944,0.41,,,
88944,87844,0.41,,,
153384,153616,0.49,,,
153616,153384,0.49,,,
153384,153637,0.1,,,
153637,153384,0.1,,,
153384,153646,0.19,,,
153384,153929,0.23,,,
153929,153384,0.23,,,
153384,154482,0.5,,,
154482,153384,0.5,,,
186156,26766,0.38,,,
26766,186156,0.38,,,
153389,153992,0.41,,,
153992,153389,0.41,,,
154467,153389,0.49,,,
87854,87877,0.24,,,
87877,87854,0.24,,,
87854,88032,0.45,,,
88032,87854,0.45,,,
87854,88033,0.4,,,
88033,87854,0.4,,,
87854,88039,0.35,,,
88039,87854,0.35,,,
87854,88052,0.24,,,
88052,87854,0.24,,,
87854,88204,0.47,,,
88204,87854,0.47,,,
87854,88676,0.44,,,
88676,87854,0.44,,,
87854,88821,0.43,,,
88821,87854,0.43,,,
186159,26405,0.33,,,
186159,26411,0.2,,,
186159,26471,0.15,,,
55093,55147,0.5,,,
55147,55093,0.5,,,
55727,55093,0.25,,,
55093,55905,0.33,,,
55905,55093,0.33,,,
55093,54126,0.38,,,
54126,55093,0.38,,,
153401,153616,0.46,,,
153616,153401,0.46,,,
186173,93515,0.37,,,
93515,186173,0.37,,,
186173,93604,0.11,,,
186173,94135,0.38,,,
94135,186173,0.38,,,
186173,94775,0.22,,,
94775,186173,0.22,,,
186173,94937,0.46,,,
94937,186173,0.46,,,
186173,95680,0.47,,,
95680,186173,0.47,,,
87877,88014,0.25,,,
88014,87877,0.25,,,
87877,88052,0.48,,,
88052,87877,0.48,,,
87877,88458,0.34,,,
88458,87877,0.34,,,
87877,88845,0.43,,,
88845,87877,0.43,,,
55117,55348,0.3,,,
55117,55839,0.3,,,
22359,22362,0.46,,,
22362,22359,0.46,,,
22359,22364,0.33,,,
22364,22359,0.33,,,
22359,22437,0.22,,,
22437,22359,0.22,,,
22498,22359,0.18,,,
22359,22521,0.49,,,
22521,22359,0.49,,,
22359,22597,0.31,,,
22597,22359,0.31,,,
22359,22729,0.49,,,
22729,22359,0.49,,,
22359,22730,0.49,,,
22730,22359,0.49,,,
22362,22364,0.13,,,
22364,22362,0.13,,,
22362,22521,0.18,,,
22521,22362,0.18,,,
22726,22362,0.37,,,
22362,22729,0.39,,,
22729,22362,0.39,,,
22362,22730,0.4,,,
22730,22362,0.4,,,
22364,22498,0.38,,,
22498,22364,0.38,,,
22364,22521,0.22,,,
22521,22364,0.22,,,
22364,22579,0.42,,,
22579,22364,0.42,,,
22364,22619,0.44,,,
22619,22364,0.44,,,
22364,22726,0.39,,,
22726,22364,0.39,,,
22364,22730,0.37,,,
87932,87930,0.06,,,
87930,88235,0.47,,,
88235,87930,0.47,,,
87930,88525,0.44,,,
88525,87930,0.44,,,
87930,88544,0.27,,,
88544,87930,0.27,,,
87930,88558,0.24,,,
88558,87930,0.24,,,
87930,88668,0.28,,,
88668,87930,0.28,,,
87930,88671,0.29,,,
88671,87930,0.29,,,
87930,86848,0.48,,,
86848,87930,0.48,,,
87930,87159,0.35,,,
87159,87930,0.35,,,
87932,87934,0.18,,,
87932,88525,0.38,,,
88525,87932,0.38,,,
87932,88544,0.24,,,
88544,87932,0.24,,,
87932,88558,0.25,,,
88558,87932,0.25,,,
87932,88668,0.29,,,
88668,87932,0.29,,,
87932,88671,0.28,,,
88671,87932,0.28,,,
87932,88938,0.49,,,
88938,87932,0.49,,,
87932,87140,0.48,,,
87140,87932,0.48,,,
87932,87159,0.32,,,
87159,87932,0.32,,,
87959,87934,0.45,,,
87934,88235,0.35,,,
88235,87934,0.35,,,
87934,88476,0.46,,,
88476,87934,0.46,,,
87934,88544,0.34,,,
88544,87934,0.34,,,
87934,88558,0.26,,,
88558,87934,0.26,,,
87934,88668,0.3,,,
88668,87934,0.3,,,
87934,88671,0.33,,,
88671,87934,0.33,,,
87934,86848,0.43,,,
86848,87934,0.43,,,
87934,87159,0.42,,,
87159,87934,0.42,,,
87956,87959,0.12,,,
87959,87956,0.12,,,
87956,88032,0.44,,,
88032,87956,0.44,,,
87956,88033,0.48,,,
88033,87956,0.48,,,
87956,88204,0.44,,,
88204,87956,0.44,,,
87956,88235,0.26,,,
88235,87956,0.26,,,
87956,88309,0.14,,,
88309,87956,0.14,,,
87956,88476,0.26,,,
88476,87956,0.26,,,
87956,86885,0.44,,,
86885,87956,0.44,,,
87959,88235,0.16,,,
88235,87959,0.16,,,
87959,88309,0.22,,,
87959,88476,0.2,,,
88476,87959,0.2,,,
186265,31338,0.43,,,
31338,186265,0.43,,,
186265,31339,0.08,,,
186265,31533,0.48,,,
186265,31636,0.47,,,
31636,186265,0.47,,,
186265,31638,0.46,,,
186265,31711,0.49,,,
22437,22498,0.22,,,
22498,22437,0.22,,,
22437,22579,0.26,,,
22579,22437,0.26,,,
22437,22619,0.28,,,
22619,22437,0.28,,,
22437,22740,0.35,,,
22740,22437,0.35,,,
22437,22801,0.38,,,
22801,22437,0.38,,,
22437,22893,0.47,,,
22893,22437,0.47,,,
87979,88740,0.3,,,
88740,87979,0.3,,,
87979,89009,0.38,,,
89009,87979,0.38,,,
87979,89303,0.47,,,
89303,87979,0.47,,,
58354,57430,0.43,,,
57430,58354,0.43,,,
58354,57505,0.34,,,
57505,58354,0.34,,,
58354,57594,0.31,,,
57594,58354,0.31,,,
58354,57616,0.5,,,
57616,58354,0.5,,,
58354,57642,0.39,,,
58354,57823,0.36,,,
57823,58354,0.36,,,
58328,58354,0.31,,,
58372,58354,0.19,,,
58354,58396,0.38,,,
58396,58354,0.38,,,
58354,58402,0.44,,,
58402,58354,0.44,,,
58354,59112,0.32,,,
59112,58354,0.32,,,
55876,55220,0.44,,,
153540,153678,0.43,,,
88014,88032,0.44,,,
88032,88014,0.44,,,
88014,88033,0.4,,,
88033,88014,0.4,,,
88014,88039,0.34,,,
88039,88014,0.34,,,
88014,88052,0.23,,,
88052,88014,0.23,,,
88014,88204,0.45,,,
88204,88014,0.45,,,
88014,88676,0.39,,,
88676,88014,0.39,,,
88014,88821,0.38,,,
88821,88014,0.38,,,
55529,55254,0.1,,,
55254,55599,0.13,,,
55599,55254,0.13,,,
55254,55653,0.23,,,
55653,55254,0.23,,,
55254,55664,0.45,,,
55664,55254,0.45,,,
55254,55785,0.23,,,
55785,55254,0.23,,,
55254,55997,0.36,,,
55997,55254,0.36,,,
56205,55254,0.41,,,
151223,151204,0.42,,,
88032,88033,0.05,,,
88032,88039,0.1,,,
88032,88052,0.22,,,
88052,88032,0.22,,,
88032,88204,0.07,,,
88032,88309,0.38,,,
88309,88032,0.38,,,
88032,88458,0.47,,,
88458,88032,0.47,,,
88032,88676,0.28,,,
88032,88702,0.25,,,
88032,88821,0.37,,,
88821,88032,0.37,,,
88032,89483,0.5,,,
88032,86885,0.49,,,
86885,88032,0.49,,,
88033,88052,0.17,,,
88052,88033,0.17,,,
88033,88204,0.08,,,
88204,88033,0.08,,,
88033,88309,0.43,,,
88309,88033,0.43,,,
88033,88458,0.42,,,
88458,88033,0.42,,,
88033,88702,0.26,,,
88702,88033,0.26,,,
88821,88033,0.34,,,
22498,22521,0.46,,,
22521,22498,0.46,,,
22498,22579,0.08,,,
22498,22597,0.17,,,
22597,22498,0.17,,,
22498,22619,0.1,,,
22498,22726,0.5,,,
22726,22498,0.5,,,
22498,22729,0.38,,,
22729,22498,0.38,,,
22498,22730,0.37,,,
22730,22498,0.37,,,
22498,22740,0.2,,,
22498,22801,0.24,,,
22498,22893,0.34,,,
88039,88052,0.12,,,
88052,88039,0.12,,,
88039,88204,0.12,,,
88204,88039,0.12,,,
88039,88309,0.48,,,
88309,88039,0.48,,,
88039,88458,0.38,,,
88458,88039,0.38,,,
88039,88702,0.28,,,
88702,88039,0.28,,,
88821,88039,0.32,,,
88039,88845,0.47,,,
88845,88039,0.47,,,
88052,88204,0.23,,,
88204,88052,0.23,,,
88052,88458,0.27,,,
88458,88052,0.27,,,
88052,88676,0.25,,,
88676,88052,0.25,,,
88052,88702,0.34,,,
88702,88052,0.34,,,
88821,88052,0.29,,,
88052,88845,0.38,,,
88845,88052,0.38,,,
88052,89163,0.45,,,
89163,88052,0.45,,,
89504,88052,0.5,,,
22521,22579,0.47,,,
22579,22521,0.47,,,
22521,22619,0.47,,,
22619,22521,0.47,,,
22726,22521,0.18,,,
22521,22729,0.23,,,
22729,22521,0.23,,,
22521,22730,0.23,,,
22730,22521,0.23,,,
22521,22999,0.43,,,
22999,22521,0.43,,,
120831,120133,0.33,,,
153616,153637,0.48,,,
153637,153616,0.48,,,
153616,153646,0.32,,,
153616,153875,0.47,,,
153875,153616,0.47,,,
153616,153929,0.49,,,
153929,153616,0.49,,,
153616,154462,0.42,,,
153637,153646,0.16,,,
153646,153637,0.16,,,
153637,153929,0.13,,,
153637,154482,0.4,,,
154482,153637,0.4,,,
153637,154493,0.46,,,
153646,153929,0.2,,,
153929,153646,0.2,,,
153646,154462,0.43,,,
154462,153646,0.43,,,
154482,153646,0.42,,,
22579,22597,0.15,,,
22597,22579,0.15,,,
22579,22726,0.47,,,
22726,22579,0.47,,,
22579,22729,0.35,,,
22729,22579,0.35,,,
22579,22730,0.34,,,
22730,22579,0.34,,,
22579,22999,0.47,,,
22999,22579,0.47,,,
55348,55839,0.39,,,
55839,55348,0.39,,,
22597,22619,0.15,,,
22619,22597,0.15,,,
22597,22729,0.49,,,
22729,22597,0.49,,,
22597,22730,0.48,,,
22730,22597,0.48,,,
22597,22740,0.18,,,
22740,22597,0.18,,,
22597,22801,0.2,,,
22801,22597,0.2,,,
